"Device: USB-2408-2AO"
"Serial Number: 2060DB1"
"Channel Count: 2"
"Sample Count: 1940"
"Start Time: 7/8/2026 2:33:11.0 PM"
"Scan Rate: 10"
"Sample","Date/Time","AI0 (°C)","AI1 (°C)"
"458","7/8/2026 2:33:56.8 PM","75.767","33.237"
"459","7/8/2026 2:33:56.9 PM","76.104","33.234"
"460","7/8/2026 2:33:57.0 PM","75.583","33.238"
"461","7/8/2026 2:33:57.1 PM","76.106","33.239"
"462","7/8/2026 2:33:57.2 PM","76.005","33.260"
"463","7/8/2026 2:33:57.3 PM","76.255","33.232"
"464","7/8/2026 2:33:57.4 PM","76.066","33.232"
"465","7/8/2026 2:33:57.5 PM","76.098","33.226"
"466","7/8/2026 2:33:57.6 PM","76.276","33.270"
"467","7/8/2026 2:33:57.7 PM","75.860","33.266"
"468","7/8/2026 2:33:57.8 PM","75.273","33.227"
"469","7/8/2026 2:33:57.9 PM","75.070","33.233"
"470","7/8/2026 2:33:58.0 PM","75.807","33.184"
"471","7/8/2026 2:33:58.1 PM","75.904","33.169"
"472","7/8/2026 2:33:58.2 PM","76.210","33.176"
"473","7/8/2026 2:33:58.3 PM","75.901","33.167"
"474","7/8/2026 2:33:58.4 PM","75.580","33.187"
"475","7/8/2026 2:33:58.5 PM","75.686","33.153"
"476","7/8/2026 2:33:58.6 PM","75.790","33.165"
"477","7/8/2026 2:33:58.7 PM","75.606","33.158"
"478","7/8/2026 2:33:58.8 PM","75.911","33.146"
"479","7/8/2026 2:33:58.9 PM","75.255","33.132"
"480","7/8/2026 2:33:59.0 PM","75.315","33.118"
"481","7/8/2026 2:33:59.1 PM","75.670","33.128"
"482","7/8/2026 2:33:59.2 PM","75.631","33.123"
"483","7/8/2026 2:33:59.3 PM","74.966","33.130"
"484","7/8/2026 2:33:59.4 PM","75.326","33.128"
"485","7/8/2026 2:33:59.5 PM","75.378","33.125"
"486","7/8/2026 2:33:59.6 PM","74.782","33.110"
"487","7/8/2026 2:33:59.7 PM","74.948","33.101"
"488","7/8/2026 2:33:59.8 PM","75.217","33.123"
"489","7/8/2026 2:33:59.9 PM","75.296","33.107"
"490","7/8/2026 2:34:00.0 PM","75.160","33.134"
"491","7/8/2026 2:34:00.1 PM","75.702","33.103"
"492","7/8/2026 2:34:00.2 PM","75.241","33.100"
"493","7/8/2026 2:34:00.3 PM","74.687","33.098"
"494","7/8/2026 2:34:00.4 PM","74.766","33.115"
"495","7/8/2026 2:34:00.5 PM","75.214","33.091"
"496","7/8/2026 2:34:00.6 PM","75.148","33.074"
"497","7/8/2026 2:34:00.7 PM","74.897","33.119"
"498","7/8/2026 2:34:00.8 PM","74.672","33.076"
"499","7/8/2026 2:34:00.9 PM","74.870","33.074"
"500","7/8/2026 2:34:01.0 PM","74.848","33.090"
"501","7/8/2026 2:34:01.1 PM","74.884","33.118"
"502","7/8/2026 2:34:01.2 PM","74.795","33.091"
"503","7/8/2026 2:34:01.3 PM","74.835","33.115"
"504","7/8/2026 2:34:01.4 PM","74.536","33.137"
"505","7/8/2026 2:34:01.5 PM","74.678","33.117"
"506","7/8/2026 2:34:01.6 PM","74.473","33.103"
"507","7/8/2026 2:34:01.7 PM","74.937","33.120"
"508","7/8/2026 2:34:01.8 PM","74.777","33.103"
"509","7/8/2026 2:34:01.9 PM","74.319","33.094"
"510","7/8/2026 2:34:02.0 PM","74.781","33.085"
"511","7/8/2026 2:34:02.1 PM","74.121","33.126"
"512","7/8/2026 2:34:02.2 PM","74.656","33.115"
"513","7/8/2026 2:34:02.3 PM","74.133","33.130"
"514","7/8/2026 2:34:02.4 PM","74.049","33.116"
"515","7/8/2026 2:34:02.5 PM","74.011","33.088"
"516","7/8/2026 2:34:02.6 PM","73.936","33.116"
"517","7/8/2026 2:34:02.7 PM","73.557","33.142"
"518","7/8/2026 2:34:02.8 PM","72.986","33.108"
"519","7/8/2026 2:34:02.9 PM","73.633","33.104"
"520","7/8/2026 2:34:03.0 PM","73.586","33.088"
"521","7/8/2026 2:34:03.1 PM","73.757","33.108"
"522","7/8/2026 2:34:03.2 PM","73.872","33.103"
"523","7/8/2026 2:34:03.3 PM","73.966","33.099"
"524","7/8/2026 2:34:03.4 PM","73.875","33.086"
"525","7/8/2026 2:34:03.5 PM","74.003","33.090"
"526","7/8/2026 2:34:03.6 PM","73.722","33.093"
"527","7/8/2026 2:34:03.7 PM","73.874","33.083"
"528","7/8/2026 2:34:03.8 PM","73.671","33.084"
"529","7/8/2026 2:34:03.9 PM","73.504","33.078"
"530","7/8/2026 2:34:04.0 PM","73.123","33.074"
"531","7/8/2026 2:34:04.1 PM","73.343","33.080"
"532","7/8/2026 2:34:04.2 PM","73.325","33.085"
"533","7/8/2026 2:34:04.3 PM","73.061","33.099"
"534","7/8/2026 2:34:04.4 PM","72.930","33.119"
"535","7/8/2026 2:34:04.5 PM","73.167","33.123"
"536","7/8/2026 2:34:04.6 PM","72.999","33.084"
"537","7/8/2026 2:34:04.7 PM","72.702","33.111"
"538","7/8/2026 2:34:04.8 PM","72.862","33.081"
"539","7/8/2026 2:34:04.9 PM","72.828","33.107"
"540","7/8/2026 2:34:05.0 PM","72.857","33.124"
"541","7/8/2026 2:34:05.1 PM","72.389","33.103"
"542","7/8/2026 2:34:05.2 PM","72.311","33.080"
"543","7/8/2026 2:34:05.3 PM","72.203","33.074"
"544","7/8/2026 2:34:05.4 PM","72.305","33.081"
"545","7/8/2026 2:34:05.5 PM","71.827","33.092"
"546","7/8/2026 2:34:05.6 PM","71.825","33.080"
"547","7/8/2026 2:34:05.7 PM","71.824","33.104"
"548","7/8/2026 2:34:05.8 PM","72.085","33.034"
"549","7/8/2026 2:34:05.9 PM","71.894","33.069"
"550","7/8/2026 2:34:06.0 PM","71.730","33.043"
"551","7/8/2026 2:34:06.1 PM","71.696","33.052"
"552","7/8/2026 2:34:06.2 PM","71.516","33.021"
"553","7/8/2026 2:34:06.3 PM","72.739","33.046"
"554","7/8/2026 2:34:06.4 PM","72.015","33.048"
"555","7/8/2026 2:34:06.5 PM","73.073","33.041"
"556","7/8/2026 2:34:06.6 PM","73.266","33.048"
"557","7/8/2026 2:34:06.7 PM","72.966","33.035"
"558","7/8/2026 2:34:06.8 PM","72.841","33.025"
"559","7/8/2026 2:34:06.9 PM","73.547","33.003"
"560","7/8/2026 2:34:07.0 PM","73.885","33.058"
"561","7/8/2026 2:34:07.1 PM","73.667","33.065"
"562","7/8/2026 2:34:07.2 PM","73.722","33.060"
"563","7/8/2026 2:34:07.3 PM","73.752","33.008"
"564","7/8/2026 2:34:07.4 PM","73.609","33.045"
"565","7/8/2026 2:34:07.5 PM","74.104","33.018"
"566","7/8/2026 2:34:07.6 PM","74.621","33.051"
"567","7/8/2026 2:34:07.7 PM","74.205","33.076"
"568","7/8/2026 2:34:07.8 PM","74.449","33.034"
"569","7/8/2026 2:34:07.9 PM","74.320","33.051"
"570","7/8/2026 2:34:08.0 PM","74.850","33.053"
"571","7/8/2026 2:34:08.1 PM","75.285","33.032"
"572","7/8/2026 2:34:08.2 PM","75.323","33.052"
"573","7/8/2026 2:34:08.3 PM","75.556","33.053"
"574","7/8/2026 2:34:08.4 PM","75.389","33.057"
"575","7/8/2026 2:34:08.5 PM","75.980","33.065"
"576","7/8/2026 2:34:08.6 PM","75.557","33.082"
"577","7/8/2026 2:34:08.7 PM","76.069","33.054"
"578","7/8/2026 2:34:08.8 PM","75.666","33.088"
"579","7/8/2026 2:34:08.9 PM","76.382","33.077"
"580","7/8/2026 2:34:09.0 PM","76.139","33.037"
"581","7/8/2026 2:34:09.1 PM","75.412","33.076"
"582","7/8/2026 2:34:09.2 PM","75.380","33.060"
"583","7/8/2026 2:34:09.3 PM","75.537","33.075"
"584","7/8/2026 2:34:09.4 PM","76.273","33.065"
"585","7/8/2026 2:34:09.5 PM","76.284","33.080"
"586","7/8/2026 2:34:09.6 PM","76.113","33.112"
"587","7/8/2026 2:34:09.7 PM","75.704","33.104"
"588","7/8/2026 2:34:09.8 PM","76.380","33.092"
"589","7/8/2026 2:34:09.9 PM","75.839","33.098"
"590","7/8/2026 2:34:10.0 PM","76.687","33.105"
"591","7/8/2026 2:34:10.1 PM","76.121","33.160"
"592","7/8/2026 2:34:10.2 PM","75.842","33.144"
"593","7/8/2026 2:34:10.3 PM","76.526","33.134"
"594","7/8/2026 2:34:10.4 PM","76.161","33.156"
"595","7/8/2026 2:34:10.5 PM","76.635","33.146"
"596","7/8/2026 2:34:10.6 PM","77.108","33.137"
"597","7/8/2026 2:34:10.7 PM","77.041","33.162"
"598","7/8/2026 2:34:10.8 PM","76.419","33.140"
"599","7/8/2026 2:34:10.9 PM","76.776","33.175"
"600","7/8/2026 2:34:11.0 PM","77.213","33.181"
"601","7/8/2026 2:34:11.1 PM","77.074","33.244"
"602","7/8/2026 2:34:11.2 PM","77.084","33.192"
"603","7/8/2026 2:34:11.3 PM","77.226","33.207"
"604","7/8/2026 2:34:11.4 PM","77.224","33.218"
"605","7/8/2026 2:34:11.5 PM","77.382","33.230"
"606","7/8/2026 2:34:11.6 PM","77.081","33.256"
"607","7/8/2026 2:34:11.7 PM","77.143","33.281"
"608","7/8/2026 2:34:11.8 PM","77.171","33.281"
"609","7/8/2026 2:34:11.9 PM","77.276","33.296"
"610","7/8/2026 2:34:12.0 PM","77.138","33.296"
"611","7/8/2026 2:34:12.1 PM","77.130","33.324"
"612","7/8/2026 2:34:12.2 PM","77.251","33.366"
"613","7/8/2026 2:34:12.3 PM","76.183","33.389"
"614","7/8/2026 2:34:12.4 PM","77.243","33.301"
"615","7/8/2026 2:34:12.5 PM","77.877","33.347"
"616","7/8/2026 2:34:12.6 PM","77.862","33.356"
"617","7/8/2026 2:34:12.7 PM","77.722","33.379"
"618","7/8/2026 2:34:12.8 PM","77.111","33.359"
"619","7/8/2026 2:34:12.9 PM","77.494","33.371"
"620","7/8/2026 2:34:13.0 PM","77.320","33.410"
"621","7/8/2026 2:34:13.1 PM","76.909","33.411"
"622","7/8/2026 2:34:13.2 PM","77.007","33.425"
"623","7/8/2026 2:34:13.3 PM","69.067","33.281"
"624","7/8/2026 2:34:13.4 PM","63.983","33.199"
"625","7/8/2026 2:34:13.5 PM","60.949","33.112"
"626","7/8/2026 2:34:13.6 PM","58.719","33.037"
"627","7/8/2026 2:34:13.7 PM","56.909","32.990"
"628","7/8/2026 2:34:13.8 PM","55.439","32.971"
"629","7/8/2026 2:34:13.9 PM","54.153","32.910"
"630","7/8/2026 2:34:14.0 PM","53.045","32.873"
"631","7/8/2026 2:34:14.1 PM","52.111","32.831"
"632","7/8/2026 2:34:14.2 PM","51.229","32.805"
"633","7/8/2026 2:34:14.3 PM","50.507","32.784"
"634","7/8/2026 2:34:14.4 PM","49.779","32.730"
"635","7/8/2026 2:34:14.5 PM","49.136","32.714"
"636","7/8/2026 2:34:14.6 PM","48.545","32.660"
"637","7/8/2026 2:34:14.7 PM","48.005","32.655"
"638","7/8/2026 2:34:14.8 PM","47.487","32.613"
"639","7/8/2026 2:34:14.9 PM","47.012","32.592"
"640","7/8/2026 2:34:15.0 PM","46.582","32.588"
"641","7/8/2026 2:34:15.1 PM","46.160","32.542"
"642","7/8/2026 2:34:15.2 PM","45.782","32.518"
"643","7/8/2026 2:34:15.3 PM","45.428","32.508"
"644","7/8/2026 2:34:15.4 PM","45.055","32.505"
"645","7/8/2026 2:34:15.5 PM","44.708","32.507"
"646","7/8/2026 2:34:15.6 PM","44.403","32.437"
"647","7/8/2026 2:34:15.7 PM","44.119","32.433"
"648","7/8/2026 2:34:15.8 PM","43.818","32.425"
"649","7/8/2026 2:34:15.9 PM","43.506","32.368"
"650","7/8/2026 2:34:16.0 PM","43.242","32.382"
"651","7/8/2026 2:34:16.1 PM","42.988","32.348"
"652","7/8/2026 2:34:16.2 PM","42.747","32.346"
"653","7/8/2026 2:34:16.3 PM","42.499","32.336"
"654","7/8/2026 2:34:16.4 PM","42.263","32.310"
"655","7/8/2026 2:34:16.5 PM","42.008","32.320"
"656","7/8/2026 2:34:16.6 PM","41.805","32.283"
"657","7/8/2026 2:34:16.7 PM","41.614","32.285"
"658","7/8/2026 2:34:16.8 PM","41.419","32.275"
"659","7/8/2026 2:34:16.9 PM","41.219","32.251"
"660","7/8/2026 2:34:17.0 PM","40.989","32.220"
"661","7/8/2026 2:34:17.1 PM","40.845","32.218"
"662","7/8/2026 2:34:17.2 PM","40.645","32.177"
"663","7/8/2026 2:34:17.3 PM","40.455","32.214"
"664","7/8/2026 2:34:17.4 PM","40.299","32.166"
"665","7/8/2026 2:34:17.5 PM","40.139","32.152"
"666","7/8/2026 2:34:17.6 PM","39.988","32.148"
"667","7/8/2026 2:34:17.7 PM","39.814","32.149"
"668","7/8/2026 2:34:17.8 PM","39.653","32.145"
"669","7/8/2026 2:34:17.9 PM","39.507","32.112"
"670","7/8/2026 2:34:18.0 PM","39.385","32.083"
"671","7/8/2026 2:34:18.1 PM","39.231","32.058"
"672","7/8/2026 2:34:18.2 PM","39.063","32.067"
"673","7/8/2026 2:34:18.3 PM","38.956","32.061"
"674","7/8/2026 2:34:18.4 PM","38.827","32.025"
"675","7/8/2026 2:34:18.5 PM","38.715","32.006"
"676","7/8/2026 2:34:18.6 PM","38.575","32.003"
"677","7/8/2026 2:34:18.7 PM","38.412","31.966"
"678","7/8/2026 2:34:18.8 PM","38.350","31.967"
"679","7/8/2026 2:34:18.9 PM","38.215","31.962"
"680","7/8/2026 2:34:19.0 PM","38.098","31.960"
"681","7/8/2026 2:34:19.1 PM","37.999","31.955"
"682","7/8/2026 2:34:19.2 PM","37.875","31.933"
"683","7/8/2026 2:34:19.3 PM","37.732","31.905"
"684","7/8/2026 2:34:19.4 PM","37.655","31.892"
"685","7/8/2026 2:34:19.5 PM","37.534","31.861"
"686","7/8/2026 2:34:19.6 PM","37.457","31.833"
"687","7/8/2026 2:34:19.7 PM","37.357","31.870"
"688","7/8/2026 2:34:19.8 PM","37.250","31.850"
"689","7/8/2026 2:34:19.9 PM","37.175","31.818"
"690","7/8/2026 2:34:20.0 PM","37.108","31.830"
"691","7/8/2026 2:34:20.1 PM","36.968","31.788"
"692","7/8/2026 2:34:20.2 PM","36.877","31.778"
"693","7/8/2026 2:34:20.3 PM","36.783","31.767"
"694","7/8/2026 2:34:20.4 PM","36.699","31.722"
"695","7/8/2026 2:34:20.5 PM","36.617","31.738"
"696","7/8/2026 2:34:20.6 PM","36.511","31.720"
"697","7/8/2026 2:34:20.7 PM","36.449","31.728"
"698","7/8/2026 2:34:20.8 PM","36.387","31.675"
"699","7/8/2026 2:34:20.9 PM","36.329","31.679"
"700","7/8/2026 2:34:21.0 PM","36.215","31.696"
"701","7/8/2026 2:34:21.1 PM","36.162","31.628"
"702","7/8/2026 2:34:21.2 PM","36.121","31.681"
"703","7/8/2026 2:34:21.3 PM","36.056","31.671"
"704","7/8/2026 2:34:21.4 PM","36.004","31.631"
"705","7/8/2026 2:34:21.5 PM","35.915","31.674"
"706","7/8/2026 2:34:21.6 PM","35.833","31.652"
"707","7/8/2026 2:34:21.7 PM","35.770","31.624"
"708","7/8/2026 2:34:21.8 PM","35.703","31.585"
"709","7/8/2026 2:34:21.9 PM","35.616","31.553"
"710","7/8/2026 2:34:22.0 PM","35.567","31.555"
"711","7/8/2026 2:34:22.1 PM","35.514","31.580"
"712","7/8/2026 2:34:22.2 PM","35.431","31.527"
"713","7/8/2026 2:34:22.3 PM","35.379","31.503"
"714","7/8/2026 2:34:22.4 PM","35.348","31.486"
"715","7/8/2026 2:34:22.5 PM","35.249","31.445"
"716","7/8/2026 2:34:22.6 PM","35.190","31.446"
"717","7/8/2026 2:34:22.7 PM","35.121","31.453"
"718","7/8/2026 2:34:22.8 PM","35.079","31.420"
"719","7/8/2026 2:34:22.9 PM","35.019","31.397"
"720","7/8/2026 2:34:23.0 PM","34.964","31.403"
"721","7/8/2026 2:34:23.1 PM","34.907","31.382"
"722","7/8/2026 2:34:23.2 PM","34.858","31.357"
"723","7/8/2026 2:34:23.3 PM","34.814","31.334"
"724","7/8/2026 2:34:23.4 PM","34.741","31.326"
"725","7/8/2026 2:34:23.5 PM","34.687","31.318"
"726","7/8/2026 2:34:23.6 PM","34.638","31.296"
"727","7/8/2026 2:34:23.7 PM","34.581","31.274"
"728","7/8/2026 2:34:23.8 PM","34.517","31.256"
"729","7/8/2026 2:34:23.9 PM","34.484","31.253"
"730","7/8/2026 2:34:24.0 PM","34.431","31.270"
"731","7/8/2026 2:34:24.1 PM","34.376","31.234"
"732","7/8/2026 2:34:24.2 PM","34.328","31.215"
"733","7/8/2026 2:34:24.3 PM","34.294","31.196"
"734","7/8/2026 2:34:24.4 PM","34.245","31.203"
"735","7/8/2026 2:34:24.5 PM","34.182","31.202"
"736","7/8/2026 2:34:24.6 PM","34.174","31.141"
"737","7/8/2026 2:34:24.7 PM","34.113","31.179"
"738","7/8/2026 2:34:24.8 PM","34.049","31.122"
"739","7/8/2026 2:34:24.9 PM","34.023","31.154"
"740","7/8/2026 2:34:25.0 PM","33.991","31.116"
"741","7/8/2026 2:34:25.1 PM","33.954","31.141"
"742","7/8/2026 2:34:25.2 PM","33.890","31.119"
"743","7/8/2026 2:34:25.3 PM","33.864","31.131"
"744","7/8/2026 2:34:25.4 PM","33.818","31.080"
"745","7/8/2026 2:34:25.5 PM","33.787","31.090"
"746","7/8/2026 2:34:25.6 PM","33.746","31.068"
"747","7/8/2026 2:34:25.7 PM","33.694","31.050"
"748","7/8/2026 2:34:25.8 PM","33.649","31.031"
"749","7/8/2026 2:34:25.9 PM","33.629","31.026"
"750","7/8/2026 2:34:26.0 PM","33.573","31.030"
"751","7/8/2026 2:34:26.1 PM","33.552","31.022"
"752","7/8/2026 2:34:26.2 PM","33.519","31.051"
"753","7/8/2026 2:34:26.3 PM","33.476","31.053"
"754","7/8/2026 2:34:26.4 PM","33.457","31.021"
"755","7/8/2026 2:34:26.5 PM","33.405","31.025"
"756","7/8/2026 2:34:26.6 PM","33.400","30.999"
"757","7/8/2026 2:34:26.7 PM","33.363","31.035"
"758","7/8/2026 2:34:26.8 PM","33.296","31.013"
"759","7/8/2026 2:34:26.9 PM","33.280","30.996"
"760","7/8/2026 2:34:27.0 PM","33.227","31.013"
"761","7/8/2026 2:34:27.1 PM","33.212","31.015"
"762","7/8/2026 2:34:27.2 PM","33.192","31.006"
"763","7/8/2026 2:34:27.3 PM","33.151","30.963"
"764","7/8/2026 2:34:27.4 PM","33.123","31.031"
"765","7/8/2026 2:34:27.5 PM","33.068","31.006"
"766","7/8/2026 2:34:27.6 PM","33.058","30.994"
"767","7/8/2026 2:34:27.7 PM","32.996","30.989"
"768","7/8/2026 2:34:27.8 PM","33.011","30.976"
"769","7/8/2026 2:34:27.9 PM","32.985","30.992"
"770","7/8/2026 2:34:28.0 PM","32.935","30.944"
"771","7/8/2026 2:34:28.1 PM","32.928","30.957"
"772","7/8/2026 2:34:28.2 PM","32.890","30.956"
"773","7/8/2026 2:34:28.3 PM","32.860","30.951"
"774","7/8/2026 2:34:28.4 PM","32.860","30.957"
"775","7/8/2026 2:34:28.5 PM","32.819","30.930"
"776","7/8/2026 2:34:28.6 PM","32.786","30.903"
"777","7/8/2026 2:34:28.7 PM","32.726","30.938"
"778","7/8/2026 2:34:28.8 PM","32.733","30.872"
"779","7/8/2026 2:34:28.9 PM","32.698","30.889"
"780","7/8/2026 2:34:29.0 PM","32.664","30.878"
"781","7/8/2026 2:34:29.1 PM","32.635","30.868"
"782","7/8/2026 2:34:29.2 PM","32.622","30.857"
"783","7/8/2026 2:34:29.3 PM","32.597","30.853"
"784","7/8/2026 2:34:29.4 PM","32.561","30.833"
"785","7/8/2026 2:34:29.5 PM","32.539","30.849"
"786","7/8/2026 2:34:29.6 PM","32.527","30.787"
"787","7/8/2026 2:34:29.7 PM","32.484","30.843"
"788","7/8/2026 2:34:29.8 PM","32.445","30.795"
"789","7/8/2026 2:34:29.9 PM","32.429","30.814"
"790","7/8/2026 2:34:30.0 PM","32.445","30.802"
"791","7/8/2026 2:34:30.1 PM","32.390","30.787"
"792","7/8/2026 2:34:30.2 PM","32.363","30.802"
"793","7/8/2026 2:34:30.3 PM","32.312","30.778"
"794","7/8/2026 2:34:30.4 PM","32.339","30.780"
"795","7/8/2026 2:34:30.5 PM","32.281","30.758"
"796","7/8/2026 2:34:30.6 PM","32.304","30.744"
"797","7/8/2026 2:34:30.7 PM","32.253","30.762"
"798","7/8/2026 2:34:30.8 PM","32.210","30.732"
"799","7/8/2026 2:34:30.9 PM","32.223","30.724"
"800","7/8/2026 2:34:31.0 PM","32.157","30.742"
"801","7/8/2026 2:34:31.1 PM","32.167","30.736"
"802","7/8/2026 2:34:31.2 PM","32.111","30.710"
"803","7/8/2026 2:34:31.3 PM","32.114","30.680"
"804","7/8/2026 2:34:31.4 PM","32.109","30.688"
"805","7/8/2026 2:34:31.5 PM","32.083","30.686"
"806","7/8/2026 2:34:31.6 PM","32.058","30.681"
"807","7/8/2026 2:34:31.7 PM","32.056","30.661"
"808","7/8/2026 2:34:31.8 PM","32.002","30.659"
"809","7/8/2026 2:34:31.9 PM","32.009","30.655"
"810","7/8/2026 2:34:32.0 PM","31.970","30.664"
"811","7/8/2026 2:34:32.1 PM","31.938","30.670"
"812","7/8/2026 2:34:32.2 PM","31.931","30.658"
"813","7/8/2026 2:34:32.3 PM","31.953","30.657"
"814","7/8/2026 2:34:32.4 PM","31.912","30.643"
"815","7/8/2026 2:34:32.5 PM","31.868","30.627"
"816","7/8/2026 2:34:32.6 PM","31.842","30.619"
"817","7/8/2026 2:34:32.7 PM","31.839","30.589"
"818","7/8/2026 2:34:32.8 PM","31.834","30.598"
"819","7/8/2026 2:34:32.9 PM","31.812","30.611"
"820","7/8/2026 2:34:33.0 PM","31.763","30.580"
"821","7/8/2026 2:34:33.1 PM","31.759","30.606"
"822","7/8/2026 2:34:33.2 PM","31.741","30.576"
"823","7/8/2026 2:34:33.3 PM","31.735","30.594"
"824","7/8/2026 2:34:33.4 PM","31.679","30.565"
"825","7/8/2026 2:34:33.5 PM","31.688","30.577"
"826","7/8/2026 2:34:33.6 PM","31.654","30.578"
"827","7/8/2026 2:34:33.7 PM","31.640","30.582"
"828","7/8/2026 2:34:33.8 PM","31.609","30.574"
"829","7/8/2026 2:34:33.9 PM","31.591","30.575"
"830","7/8/2026 2:34:34.0 PM","31.562","30.550"
"831","7/8/2026 2:34:34.1 PM","31.584","30.536"
"832","7/8/2026 2:34:34.2 PM","31.535","30.518"
"833","7/8/2026 2:34:34.3 PM","31.510","30.500"
"834","7/8/2026 2:34:34.4 PM","31.496","30.506"
"835","7/8/2026 2:34:34.5 PM","31.498","30.500"
"836","7/8/2026 2:34:34.6 PM","31.485","30.513"
"837","7/8/2026 2:34:34.7 PM","31.485","30.516"
"838","7/8/2026 2:34:34.8 PM","31.470","30.502"
"839","7/8/2026 2:34:34.9 PM","31.412","30.509"
"840","7/8/2026 2:34:35.0 PM","31.408","30.492"
"841","7/8/2026 2:34:35.1 PM","31.396","30.498"
"842","7/8/2026 2:34:35.2 PM","31.394","30.486"
"843","7/8/2026 2:34:35.3 PM","31.355","30.498"
"844","7/8/2026 2:34:35.4 PM","31.326","30.496"
"845","7/8/2026 2:34:35.5 PM","31.351","30.525"
"846","7/8/2026 2:34:35.6 PM","31.305","30.487"
"847","7/8/2026 2:34:35.7 PM","31.296","30.478"
"848","7/8/2026 2:34:35.8 PM","31.276","30.489"
"849","7/8/2026 2:34:35.9 PM","31.244","30.497"
"850","7/8/2026 2:34:36.0 PM","31.245","30.477"
"851","7/8/2026 2:34:36.1 PM","31.210","30.433"
"852","7/8/2026 2:34:36.2 PM","31.166","30.468"
"853","7/8/2026 2:34:36.3 PM","31.193","30.481"
"854","7/8/2026 2:34:36.4 PM","31.174","30.466"
"855","7/8/2026 2:34:36.5 PM","31.127","30.447"
"856","7/8/2026 2:34:36.6 PM","31.136","30.474"
"857","7/8/2026 2:34:36.7 PM","31.111","30.462"
"858","7/8/2026 2:34:36.8 PM","31.094","30.482"
"859","7/8/2026 2:34:36.9 PM","31.090","30.437"
"860","7/8/2026 2:34:37.0 PM","31.048","30.480"
"861","7/8/2026 2:34:37.1 PM","31.024","30.450"
"862","7/8/2026 2:34:37.2 PM","31.037","30.428"
"863","7/8/2026 2:34:37.3 PM","31.022","30.443"
"864","7/8/2026 2:34:37.4 PM","31.003","30.438"
"865","7/8/2026 2:34:37.5 PM","30.973","30.440"
"866","7/8/2026 2:34:37.6 PM","30.975","30.407"
"867","7/8/2026 2:34:37.7 PM","30.996","30.437"
"868","7/8/2026 2:34:37.8 PM","30.914","30.412"
"869","7/8/2026 2:34:37.9 PM","30.924","30.452"
"870","7/8/2026 2:34:38.0 PM","30.888","30.460"
"871","7/8/2026 2:34:38.1 PM","30.890","30.459"
"872","7/8/2026 2:34:38.2 PM","30.875","30.446"
"873","7/8/2026 2:34:38.3 PM","30.864","30.434"
"874","7/8/2026 2:34:38.4 PM","30.861","30.412"
"875","7/8/2026 2:34:38.5 PM","30.828","30.444"
"876","7/8/2026 2:34:38.6 PM","30.808","30.452"
"877","7/8/2026 2:34:38.7 PM","30.784","30.440"
"878","7/8/2026 2:34:38.8 PM","30.782","30.418"
"879","7/8/2026 2:34:38.9 PM","30.771","30.442"
"880","7/8/2026 2:34:39.0 PM","30.739","30.446"
"881","7/8/2026 2:34:39.1 PM","30.742","30.435"
"882","7/8/2026 2:34:39.2 PM","30.756","30.433"
"883","7/8/2026 2:34:39.3 PM","30.703","30.446"
"884","7/8/2026 2:34:39.4 PM","30.721","30.464"
"885","7/8/2026 2:34:39.5 PM","30.695","30.459"
"886","7/8/2026 2:34:39.6 PM","30.695","30.450"
"887","7/8/2026 2:34:39.7 PM","30.663","30.440"
"888","7/8/2026 2:34:39.8 PM","30.680","30.431"
"889","7/8/2026 2:34:39.9 PM","30.664","30.472"
"890","7/8/2026 2:34:40.0 PM","30.643","30.463"
"891","7/8/2026 2:34:40.1 PM","30.608","30.498"
"892","7/8/2026 2:34:40.2 PM","30.585","30.441"
"893","7/8/2026 2:34:40.3 PM","30.582","30.453"
"894","7/8/2026 2:34:40.4 PM","30.610","30.456"
"895","7/8/2026 2:34:40.5 PM","30.596","30.461"
"896","7/8/2026 2:34:40.6 PM","30.571","30.428"
"897","7/8/2026 2:34:40.7 PM","30.550","30.410"
"898","7/8/2026 2:34:40.8 PM","30.511","30.401"
"899","7/8/2026 2:34:40.9 PM","30.539","30.432"
"900","7/8/2026 2:34:41.0 PM","30.532","30.410"
"901","7/8/2026 2:34:41.1 PM","30.512","30.416"
"902","7/8/2026 2:34:41.2 PM","30.502","30.388"
"903","7/8/2026 2:34:41.3 PM","30.523","30.416"
"904","7/8/2026 2:34:41.4 PM","30.524","30.441"
"905","7/8/2026 2:34:41.5 PM","30.472","30.396"
"906","7/8/2026 2:34:41.6 PM","30.483","30.413"
"907","7/8/2026 2:34:41.7 PM","30.526","30.477"
"908","7/8/2026 2:34:41.8 PM","30.482","30.459"
"909","7/8/2026 2:34:41.9 PM","30.506","30.435"
"910","7/8/2026 2:34:42.0 PM","30.460","30.437"
"911","7/8/2026 2:34:42.1 PM","30.457","30.414"
"912","7/8/2026 2:34:42.2 PM","30.411","30.329"
"913","7/8/2026 2:34:42.3 PM","30.450","30.355"
"914","7/8/2026 2:34:42.4 PM","30.430","30.361"
"915","7/8/2026 2:34:42.5 PM","30.420","30.346"
"916","7/8/2026 2:34:42.6 PM","30.384","30.296"
"917","7/8/2026 2:34:42.7 PM","30.396","30.302"
"918","7/8/2026 2:34:42.8 PM","30.416","30.294"
"919","7/8/2026 2:34:42.9 PM","30.274","30.228"
