"Device: USB-2408-2AO"
"Serial Number: 2060DB1"
"Channel Count: 1"
"Sample Count: 5579"
"Start Time: 7/6/2026 2:44:41.193 PM"
"Scan Rate: 152.438995361328"
"Sample","Time (s)","AI0 (°C)"
"1135","7.446","39.935"
"1136","7.452","38.867"
"1137","7.459","39.762"
"1138","7.465","39.647"
"1139","7.472","39.365"
"1140","7.478","40.294"
"1141","7.485","39.260"
"1142","7.492","39.890"
"1143","7.498","40.140"
"1144","7.505","39.419"
"1145","7.511","40.319"
"1146","7.518","39.103"
"1147","7.524","39.709"
"1148","7.531","39.904"
"1149","7.537","39.123"
"1150","7.544","40.234"
"1151","7.551","39.391"
"1152","7.557","39.648"
"1153","7.564","40.063"
"1154","7.570","39.229"
"1155","7.577","40.532"
"1156","7.583","39.763"
"1157","7.590","39.730"
"1158","7.596","40.116"
"1159","7.603","39.193"
"1160","7.610","40.471"
"1161","7.616","39.612"
"1162","7.623","39.622"
"1163","7.629","40.321"
"1164","7.636","39.070"
"1165","7.642","40.603"
"1166","7.649","40.030"
"1167","7.656","39.657"
"1168","7.662","40.520"
"1169","7.669","39.522"
"1170","7.675","40.571"
"1171","7.682","40.589"
"1172","7.688","40.056"
"1173","7.695","40.951"
"1174","7.701","39.521"
"1175","7.708","40.201"
"1176","7.715","40.587"
"1177","7.721","40.129"
"1178","7.728","41.026"
"1179","7.734","40.335"
"1180","7.741","40.756"
"1181","7.747","41.192"
"1182","7.754","40.286"
"1183","7.760","41.381"
"1184","7.767","40.441"
"1185","7.774","40.891"
"1186","7.780","41.040"
"1187","7.787","40.394"
"1188","7.793","41.586"
"1189","7.800","40.765"
"1190","7.806","40.864"
"1191","7.813","41.321"
"1192","7.820","40.522"
"1193","7.826","41.689"
"1194","7.833","40.874"
"1195","7.839","40.476"
"1196","7.846","41.162"
"1197","7.852","39.983"
"1198","7.859","40.994"
"1199","7.865","40.882"
"1200","7.872","40.527"
"1201","7.879","41.250"
"1202","7.885","39.929"
"1203","7.892","40.708"
"1204","7.898","40.773"
"1205","7.905","40.151"
"1206","7.911","41.307"
"1207","7.918","39.989"
"1208","7.924","40.648"
"1209","7.931","40.827"
"1210","7.938","40.049"
"1211","7.944","41.185"
"1212","7.951","40.624"
"1213","7.957","40.761"
"1214","7.964","41.254"
"1215","7.970","40.793"
"1216","7.977","41.933"
"1217","7.984","41.033"
"1218","7.990","40.969"
"1219","7.997","41.184"
"1220","8.003","40.257"
"1221","8.010","41.515"
"1222","8.016","40.690"
"1223","8.023","40.571"
"1224","8.029","41.008"
"1225","8.036","39.848"
"1226","8.043","41.222"
"1227","8.049","40.610"
"1228","8.056","40.454"
"1229","8.062","41.411"
"1230","8.069","40.153"
"1231","8.075","41.523"
"1232","8.082","41.244"
"1233","8.088","40.753"
"1234","8.095","41.564"
"1235","8.102","40.315"
"1236","8.108","41.229"
"1237","8.115","41.324"
"1238","8.121","40.738"
"1239","8.128","41.754"
"1240","8.134","40.496"
"1241","8.141","41.181"
"1242","8.148","41.457"
"1243","8.154","40.850"
"1244","8.161","42.073"
"1245","8.167","41.170"
"1246","8.174","41.334"
"1247","8.180","41.896"
"1248","8.187","41.045"
"1249","8.193","42.354"
"1250","8.200","41.583"
"1251","8.207","41.485"
"1252","8.213","41.902"
"1253","8.220","40.967"
"1254","8.226","42.268"
"1255","8.233","41.482"
"1256","8.239","41.281"
"1257","8.246","41.845"
"1258","8.252","40.822"
"1259","8.259","42.003"
"1260","8.266","41.470"
"1261","8.272","41.281"
"1262","8.279","41.803"
"1263","8.285","40.471"
"1264","8.292","41.569"
"1265","8.298","41.586"
"1266","8.305","41.164"
"1267","8.312","42.204"
"1268","8.318","40.852"
"1269","8.325","41.588"
"1270","8.331","41.742"
"1271","8.338","41.118"
"1272","8.344","42.281"
"1273","8.351","40.971"
"1274","8.357","41.354"
"1275","8.364","41.799"
"1276","8.371","40.837"
"1277","8.377","42.125"
"1278","8.384","41.149"
"1279","8.390","41.162"
"1280","8.397","41.757"
"1281","8.403","40.723"
"1282","8.410","41.966"
"1283","8.416","41.504"
"1284","8.423","41.526"
"1285","8.430","42.050"
"1286","8.436","41.057"
"1287","8.443","42.383"
"1288","8.449","41.741"
"1289","8.456","41.446"
"1290","8.462","42.038"
"1291","8.469","40.937"
"1292","8.476","41.930"
"1293","8.482","41.698"
"1294","8.489","41.278"
"1295","8.495","42.286"
"1296","8.502","40.927"
"1297","8.508","41.684"
"1298","8.515","41.769"
"1299","8.521","41.219"
"1300","8.528","42.266"
"1301","8.535","40.847"
"1302","8.541","41.567"
"1303","8.548","41.749"
"1304","8.554","40.997"
"1305","8.561","42.194"
"1306","8.567","41.008"
"1307","8.574","41.409"
"1308","8.580","41.658"
"1309","8.587","40.807"
"1310","8.594","42.066"
"1311","8.600","41.040"
"1312","8.607","41.017"
"1313","8.613","41.489"
"1314","8.620","40.491"
"1315","8.626","41.808"
"1316","8.633","40.957"
"1317","8.640","40.914"
"1318","8.646","41.544"
"1319","8.653","40.448"
"1320","8.659","41.650"
"1321","8.666","41.162"
"1322","8.672","40.868"
"1323","8.679","41.628"
"1324","8.685","40.375"
"1325","8.692","41.306"
"1326","8.699","41.138"
"1327","8.705","40.687"
"1328","8.712","41.587"
"1329","8.718","40.236"
"1330","8.725","41.081"
"1331","8.731","41.098"
"1332","8.738","40.621"
"1333","8.744","41.853"
"1334","8.751","40.580"
"1335","8.758","41.188"
"1336","8.764","41.598"
"1337","8.771","40.758"
"1338","8.777","41.912"
"1339","8.784","40.777"
"1340","8.790","40.929"
"1341","8.797","41.343"
"1342","8.804","40.527"
"1343","8.810","41.803"
"1344","8.817","40.971"
"1345","8.823","40.895"
"1346","8.830","41.353"
"1347","8.836","40.314"
"1348","8.843","41.705"
"1349","8.849","40.898"
"1350","8.856","40.599"
"1351","8.863","41.166"
"1352","8.869","40.010"
"1353","8.876","41.057"
"1354","8.882","40.667"
"1355","8.889","40.331"
"1356","8.895","41.092"
"1357","8.902","39.865"
"1358","8.908","40.277"
"1359","8.915","40.798"
"1360","8.922","40.353"
"1361","8.928","41.329"
"1362","8.935","40.011"
"1363","8.941","40.840"
"1364","8.948","41.109"
"1365","8.954","40.425"
"1366","8.961","41.679"
"1367","8.968","40.489"
"1368","8.974","41.249"
"1369","8.981","41.467"
"1370","8.987","40.701"
"1371","8.994","41.911"
"1372","9.000","40.904"
"1373","9.007","40.885"
"1374","9.013","41.385"
"1375","9.020","40.339"
"1376","9.027","41.445"
"1377","9.033","40.350"
"1378","9.040","40.308"
"1379","9.046","41.436"
"1380","9.053","40.728"
"1381","9.059","41.422"
"1382","9.066","40.976"
"1383","9.072","40.365"
"1384","9.079","40.881"
"1385","9.086","40.274"
"1386","9.092","41.111"
"1387","9.099","40.594"
"1388","9.105","40.596"
"1389","9.112","41.221"
"1390","9.118","39.874"
"1391","9.125","40.454"
"1392","9.132","40.463"
"1393","9.138","40.038"
"1394","9.145","41.371"
"1395","9.151","39.910"
"1396","9.158","40.445"
"1397","9.164","40.616"
"1398","9.171","39.945"
"1399","9.177","41.178"
"1400","9.184","40.221"
"1401","9.191","40.302"
"1402","9.197","40.672"
"1403","9.204","39.741"
"1404","9.210","40.819"
"1405","9.217","39.860"
"1406","9.223","40.055"
"1407","9.230","40.466"
"1408","9.236","39.508"
"1409","9.243","40.807"
"1410","9.250","39.904"
"1411","9.256","39.755"
"1412","9.263","40.278"
"1413","9.269","39.151"
"1414","9.276","40.303"
"1415","9.282","39.822"
"1416","9.289","39.371"
"1417","9.296","40.139"
"1418","9.302","38.940"
"1419","9.309","39.842"
"1420","9.315","39.754"
"1421","9.322","39.187"
"1422","9.328","40.013"
"1423","9.335","38.829"
"1424","9.341","39.534"
"1425","9.348","39.605"
"1426","9.355","38.966"
"1427","9.361","39.950"
"1428","9.368","38.644"
"1429","9.374","39.176"
"1430","9.381","39.435"
"1431","9.387","38.640"
"1432","9.394","39.771"
"1433","9.400","38.658"
"1434","9.407","38.886"
"1435","9.414","39.280"
"1436","9.420","38.328"
"1437","9.427","39.649"
"1438","9.433","38.793"
"1439","9.440","38.870"
"1440","9.446","39.339"
"1441","9.453","38.326"
"1442","9.460","39.749"
"1443","9.466","38.956"
"1444","9.473","38.544"
"1445","9.479","39.161"
"1446","9.486","38.032"
"1447","9.492","39.144"
"1448","9.499","38.700"
"1449","9.505","38.220"
"1450","9.512","38.979"
"1451","9.519","37.755"
"1452","9.525","38.500"
"1453","9.532","38.426"
"1454","9.538","37.942"
"1455","9.545","38.761"
"1456","9.551","37.472"
"1457","9.558","38.164"
"1458","9.564","38.325"
"1459","9.571","37.603"
"1460","9.578","38.822"
"1461","9.584","37.290"
"1462","9.591","37.301"
"1463","9.597","37.340"
"1464","9.604","36.273"
"1465","9.610","38.721"
"1466","9.617","37.203"
"1467","9.624","36.941"
"1468","9.630","37.678"
"1469","9.637","36.763"
"1470","9.643","38.671"
"1471","9.650","37.685"
"1472","9.656","37.450"
"1473","9.663","37.906"
"1474","9.669","36.811"
"1475","9.676","38.314"
"1476","9.683","37.760"
"1477","9.689","37.637"
"1478","9.696","38.255"
"1479","9.702","37.155"
"1480","9.709","38.204"
"1481","9.715","37.972"
"1482","9.722","37.557"
"1483","9.728","38.383"
"1484","9.735","37.169"
"1485","9.742","37.957"
"1486","9.748","37.964"
"1487","9.755","37.437"
"1488","9.761","38.447"
"1489","9.768","37.108"
"1490","9.774","37.717"
"1491","9.781","38.000"
"1492","9.788","37.335"
"1493","9.794","38.507"
"1494","9.801","37.451"
"1495","9.807","37.828"
"1496","9.814","38.116"
"1497","9.820","37.291"
"1498","9.827","38.497"
"1499","9.833","37.727"
"1500","9.840","37.726"
"1501","9.847","38.085"
"1502","9.853","37.220"
"1503","9.860","38.468"
"1504","9.866","37.713"
"1505","9.873","37.544"
"1506","9.879","38.151"
"1507","9.886","37.073"
"1508","9.892","38.240"
"1509","9.899","37.796"
"1510","9.906","37.389"
"1511","9.912","38.223"
"1512","9.919","36.959"
"1513","9.925","37.837"
"1514","9.932","37.761"
"1515","9.938","37.367"
"1516","9.945","38.190"
"1517","9.952","37.023"
"1518","9.958","37.740"
"1519","9.965","37.846"
"1520","9.971","37.290"
"1521","9.978","38.341"
"1522","9.984","37.123"
"1523","9.991","37.632"
"1524","9.997","37.888"
"1525","10.004","37.185"
"1526","10.011","38.367"
"1527","10.017","37.404"
"1528","10.024","37.617"
"1529","10.030","38.004"
"1530","10.037","37.176"
"1531","10.043","38.390"
"1532","10.050","37.642"
"1533","10.056","37.597"
"1534","10.063","38.043"
"1535","10.070","37.042"
"1536","10.076","38.380"
"1537","10.083","37.685"
"1538","10.089","37.431"
"1539","10.096","38.103"
"1540","10.102","37.011"
"1541","10.109","38.084"
"1542","10.116","37.713"
"1543","10.122","37.333"
"1544","10.129","38.132"
"1545","10.135","37.024"
"1546","10.142","37.698"
"1547","10.148","37.738"
"1548","10.155","37.296"
"1549","10.161","38.155"
"1550","10.168","36.945"
"1551","10.175","37.656"
"1552","10.181","37.818"
"1553","10.188","37.115"
"1554","10.194","38.234"
"1555","10.201","37.105"
"1556","10.207","37.597"
"1557","10.214","37.868"
"1558","10.220","37.054"
"1559","10.227","38.305"
"1560","10.234","37.415"
"1561","10.240","37.504"
"1562","10.247","37.898"
"1563","10.253","36.977"
"1564","10.260","38.256"
"1565","10.266","37.491"
"1566","10.273","37.422"
"1567","10.280","37.992"
"1568","10.286","36.976"
"1569","10.293","38.057"
"1570","10.299","37.514"
"1571","10.306","37.269"
"1572","10.312","37.966"
"1573","10.319","36.863"
"1574","10.325","37.806"
"1575","10.332","37.554"
"1576","10.339","37.152"
"1577","10.345","37.980"
"1578","10.352","36.849"
"1579","10.358","37.612"
"1580","10.365","37.550"
"1581","10.371","37.025"
"1582","10.378","38.030"
"1583","10.384","36.806"
"1584","10.391","37.486"
"1585","10.398","37.668"
"1586","10.404","36.930"
"1587","10.411","38.052"
"1588","10.417","36.986"
"1589","10.424","37.363"
"1590","10.430","37.695"
"1591","10.437","36.789"
"1592","10.444","37.931"
"1593","10.450","37.192"
"1594","10.457","37.164"
"1595","10.463","37.654"
"1596","10.470","36.713"
"1597","10.476","37.947"
"1598","10.483","37.231"
"1599","10.489","37.095"
"1600","10.496","37.706"
"1601","10.503","36.710"
"1602","10.509","37.851"
"1603","10.516","37.250"
"1604","10.522","36.934"
"1605","10.529","37.673"
"1606","10.535","36.531"
"1607","10.542","37.434"
"1608","10.548","37.217"
"1609","10.555","36.747"
"1610","10.562","37.571"
"1611","10.568","36.389"
"1612","10.575","37.124"
"1613","10.581","37.248"
"1614","10.588","36.547"
"1615","10.594","37.524"
"1616","10.601","36.365"
"1617","10.608","36.975"
"1618","10.614","37.248"
"1619","10.621","36.487"
"1620","10.627","37.611"
"1621","10.634","36.628"
"1622","10.640","36.774"
"1623","10.647","37.237"
"1624","10.653","36.485"
"1625","10.660","37.679"
"1626","10.667","36.906"
"1627","10.673","36.821"
"1628","10.680","37.208"
"1629","10.686","36.301"
"1630","10.693","37.578"
"1631","10.699","37.029"
"1632","10.706","36.685"
"1633","10.712","37.345"
"1634","10.719","36.229"
"1635","10.726","37.210"
"1636","10.732","37.056"
"1637","10.739","36.550"
"1638","10.745","37.297"
"1639","10.752","36.216"
"1640","10.758","36.790"
"1641","10.765","36.664"
"1642","10.772","36.104"
"1643","10.778","37.224"
"1644","10.785","35.957"
"1645","10.791","36.647"
"1646","10.798","37.045"
"1647","10.804","36.203"
"1648","10.811","37.268"
"1649","10.817","36.045"
"1650","10.824","36.643"
"1651","10.831","37.052"
"1652","10.837","36.192"
"1653","10.844","37.410"
"1654","10.850","36.556"
"1655","10.857","36.568"
"1656","10.863","37.044"
"1657","10.870","36.146"
"1658","10.876","37.280"
"1659","10.883","36.385"
"1660","10.890","36.276"
"1661","10.896","36.822"
"1662","10.903","35.690"
"1663","10.909","37.215"
"1664","10.916","36.438"
"1665","10.922","36.024"
"1666","10.929","36.678"
"1667","10.936","35.749"
"1668","10.942","36.695"
"1669","10.949","36.297"
"1670","10.955","35.863"
"1671","10.962","36.795"
"1672","10.968","35.542"
"1673","10.975","36.280"
"1674","10.981","36.537"
"1675","10.988","35.813"
"1676","10.995","36.839"
"1677","11.001","35.701"
"1678","11.008","36.143"
"1679","11.014","36.322"
"1680","11.021","35.846"
"1681","11.027","37.159"
"1682","11.034","35.748"
"1683","11.040","36.179"
"1684","11.047","36.533"
"1685","11.054","35.707"
"1686","11.060","36.936"
"1687","11.067","36.141"
"1688","11.073","36.196"
"1689","11.080","36.613"
"1690","11.086","35.702"
"1691","11.093","36.896"
"1692","11.100","36.225"
"1693","11.106","36.313"
"1694","11.113","36.846"
"1695","11.119","35.822"
"1696","11.126","36.992"
"1697","11.132","36.450"
"1698","11.139","36.093"
"1699","11.145","36.925"
"1700","11.152","35.691"
"1701","11.159","36.640"
"1702","11.165","36.603"
"1703","11.172","36.313"
"1704","11.178","37.285"
"1705","11.185","36.015"
"1706","11.191","36.906"
"1707","11.198","37.075"
"1708","11.204","36.633"
"1709","11.211","37.758"
"1710","11.218","36.522"
"1711","11.224","37.196"
"1712","11.231","37.513"
"1713","11.237","36.834"
"1714","11.244","38.122"
"1715","11.250","37.200"
"1716","11.257","37.293"
"1717","11.264","37.684"
"1718","11.270","36.915"
"1719","11.277","38.194"
"1720","11.283","37.466"
"1721","11.290","37.421"
"1722","11.296","37.962"
"1723","11.303","37.071"
"1724","11.309","38.398"
"1725","11.316","37.957"
"1726","11.323","37.773"
"1727","11.329","38.338"
"1728","11.336","37.399"
"1729","11.342","38.573"
"1730","11.349","38.188"
"1731","11.355","37.742"
"1732","11.362","38.535"
"1733","11.368","37.527"
"1734","11.375","38.265"
"1735","11.382","38.285"
"1736","11.388","38.118"
"1737","11.395","39.004"
"1738","11.401","37.760"
"1739","11.408","38.316"
"1740","11.414","38.515"
"1741","11.421","37.825"
"1742","11.428","39.002"
"1743","11.434","37.840"
"1744","11.441","38.273"
"1745","11.447","38.660"
"1746","11.454","37.882"
"1747","11.460","39.357"
"1748","11.467","38.697"
"1749","11.473","38.849"
"1750","11.480","39.109"
"1751","11.487","38.152"
"1752","11.493","39.432"
"1753","11.500","38.638"
"1754","11.506","38.473"
"1755","11.513","39.062"
"1756","11.519","38.171"
"1757","11.526","39.340"
"1758","11.532","38.730"
"1759","11.539","38.415"
"1760","11.546","39.125"
"1761","11.552","37.992"
"1762","11.559","38.902"
"1763","11.565","38.768"
"1764","11.572","38.342"
"1765","11.578","39.200"
"1766","11.585","38.070"
"1767","11.592","39.017"
"1768","11.598","39.199"
"1769","11.605","38.579"
"1770","11.611","39.554"
"1771","11.618","38.395"
"1772","11.624","39.045"
"1773","11.631","39.372"
"1774","11.637","38.751"
"1775","11.644","39.925"
"1776","11.651","38.940"
"1777","11.657","39.254"
"1778","11.664","39.650"
"1779","11.670","38.822"
"1780","11.677","40.085"
"1781","11.683","39.294"
"1782","11.690","39.354"
"1783","11.696","39.815"
"1784","11.703","38.802"
"1785","11.710","40.009"
"1786","11.716","39.318"
"1787","11.723","39.169"
"1788","11.729","39.804"
"1789","11.736","38.716"
"1790","11.742","39.884"
"1791","11.749","39.367"
"1792","11.756","39.197"
"1793","11.762","39.993"
"1794","11.769","38.905"
"1795","11.775","39.690"
"1796","11.782","39.518"
"1797","11.788","39.162"
"1798","11.795","40.068"
"1799","11.801","38.861"
"1800","11.808","39.606"
"1801","11.815","39.738"
"1802","11.821","39.207"
"1803","11.828","40.221"
"1804","11.834","39.013"
"1805","11.841","39.600"
"1806","11.847","39.844"
"1807","11.854","39.106"
"1808","11.860","40.291"
"1809","11.867","39.322"
"1810","11.874","39.608"
"1811","11.880","39.994"
"1812","11.887","39.091"
"1813","11.893","40.330"
"1814","11.900","39.605"
"1815","11.906","39.511"
"1816","11.913","40.039"
"1817","11.920","39.128"
"1818","11.926","40.260"
"1819","11.933","39.590"
"1820","11.939","39.425"
"1821","11.946","40.252"
"1822","11.952","39.256"
"1823","11.959","40.310"
"1824","11.965","39.976"
"1825","11.972","39.600"
"1826","11.979","40.384"
"1827","11.985","39.248"
"1828","11.992","40.105"
"1829","11.998","39.967"
"1830","12.005","39.446"
"1831","12.011","40.457"
"1832","12.018","39.246"
"1833","12.024","39.951"
"1834","12.031","40.105"
"1835","12.038","39.473"
"1836","12.044","40.535"
"1837","12.051","39.411"
"1838","12.057","39.888"
"1839","12.064","40.249"
"1840","12.070","39.495"
"1841","12.077","40.555"
"1842","12.084","39.774"
"1843","12.090","39.862"
"1844","12.097","40.284"
"1845","12.103","39.461"
"1846","12.110","40.680"
"1847","12.116","39.972"
"1848","12.123","39.857"
"1849","12.129","40.443"
"1850","12.136","39.457"
"1851","12.143","40.748"
"1852","12.149","40.018"
"1853","12.156","39.695"
"1854","12.162","40.464"
"1855","12.169","39.371"
"1856","12.175","40.321"
"1857","12.182","40.095"
"1858","12.188","39.723"
"1859","12.195","40.490"
"1860","12.202","39.340"
"1861","12.208","40.171"
"1862","12.215","40.226"
"1863","12.221","39.678"
"1864","12.228","40.767"
"1865","12.234","39.605"
"1866","12.241","40.243"
"1867","12.248","40.516"
"1868","12.254","39.766"
"1869","12.261","40.897"
"1870","12.267","39.831"
"1871","12.274","40.120"
"1872","12.280","40.495"
"1873","12.287","39.715"
"1874","12.293","40.945"
"1875","12.300","40.015"
"1876","12.307","40.124"
"1877","12.313","40.603"
"1878","12.320","39.637"
"1879","12.326","40.862"
"1880","12.333","40.115"
"1881","12.339","39.930"
"1882","12.346","40.526"
"1883","12.352","39.531"
"1884","12.359","40.745"
"1885","12.366","40.365"
"1886","12.372","39.929"
"1887","12.379","40.590"
"1888","12.385","39.558"
"1889","12.392","40.417"
"1890","12.398","40.290"
"1891","12.405","39.834"
"1892","12.412","40.701"
"1893","12.418","39.543"
"1894","12.425","40.230"
"1895","12.431","40.314"
"1896","12.438","39.909"
"1897","12.444","40.906"
"1898","12.451","39.684"
"1899","12.457","40.320"
"1900","12.464","40.660"
"1901","12.471","39.849"
"1902","12.477","41.008"
"1903","12.484","40.074"
"1904","12.490","40.342"
"1905","12.497","40.715"
"1906","12.503","40.111"
"1907","12.510","41.331"
"1908","12.516","40.588"
"1909","12.523","40.430"
"1910","12.530","40.956"
"1911","12.536","39.993"
"1912","12.543","41.272"
"1913","12.549","40.599"
"1914","12.556","40.332"
"1915","12.562","41.014"
"1916","12.569","39.898"
"1917","12.576","40.998"
"1918","12.582","40.660"
"1919","12.589","40.258"
"1920","12.595","40.953"
"1921","12.602","39.807"
"1922","12.608","40.649"
"1923","12.615","40.652"
"1924","12.621","40.179"
"1925","12.628","41.038"
"1926","12.635","39.872"
"1927","12.641","40.580"
"1928","12.648","40.750"
"1929","12.654","40.217"
"1930","12.661","41.392"
"1931","12.667","40.161"
"1932","12.674","40.586"
"1933","12.680","40.986"
"1934","12.687","40.189"
"1935","12.694","41.390"
"1936","12.700","40.546"
"1937","12.707","40.603"
"1938","12.713","41.049"
"1939","12.720","40.172"
"1940","12.726","41.362"
"1941","12.733","40.679"
"1942","12.740","40.505"
"1943","12.746","41.081"
"1944","12.753","40.083"
"1945","12.759","41.293"
"1946","12.766","40.698"
"1947","12.772","40.412"
"1948","12.779","41.115"
"1949","12.785","39.986"
"1950","12.792","40.975"
"1951","12.799","40.721"
"1952","12.805","40.322"
"1953","12.812","41.174"
"1954","12.818","39.874"
"1955","12.825","40.703"
"1956","12.831","40.732"
"1957","12.838","40.222"
"1958","12.844","41.196"
"1959","12.851","39.924"
"1960","12.858","40.602"
"1961","12.864","40.830"
"1962","12.871","40.091"
"1963","12.877","41.329"
"1964","12.884","40.261"
"1965","12.890","40.488"
"1966","12.897","40.793"
"1967","12.904","40.068"
"1968","12.910","41.284"
"1969","12.917","40.473"
"1970","12.923","40.477"
"1971","12.930","40.919"
"1972","12.936","39.988"
"1973","12.943","41.300"
"1974","12.949","40.494"
"1975","12.956","40.399"
"1976","12.963","41.014"
"1977","12.969","39.776"
"1978","12.976","40.993"
"1979","12.982","40.474"
"1980","12.989","40.093"
"1981","12.995","40.879"
"1982","13.002","39.659"
"1983","13.008","40.575"
"1984","13.015","40.546"
"1985","13.022","40.324"
"1986","13.028","41.211"
"1987","13.035","40.290"
"1988","13.041","40.888"
"1989","13.048","40.941"
"1990","13.054","40.519"
"1991","13.061","41.536"
"1992","13.068","40.351"
"1993","13.074","40.953"
"1994","13.081","41.218"
"1995","13.087","40.533"
"1996","13.094","41.747"
"1997","13.100","40.810"
"1998","13.107","41.032"
"1999","13.113","41.353"
"2000","13.120","40.465"
"2001","13.127","41.795"
"2002","13.133","40.996"
"2003","13.140","41.014"
"2004","13.146","41.439"
"2005","13.153","40.517"
"2006","13.159","41.821"
"2007","13.166","41.118"
"2008","13.172","40.870"
"2009","13.179","41.596"
"2010","13.186","40.566"
"2011","13.192","41.519"
"2012","13.199","41.177"
"2013","13.205","40.829"
"2014","13.212","41.599"
"2015","13.218","40.437"
"2016","13.225","41.264"
"2017","13.232","41.204"
"2018","13.238","40.775"
"2019","13.245","41.693"
"2020","13.251","40.477"
"2021","13.258","41.243"
"2022","13.264","41.310"
"2023","13.271","40.670"
"2024","13.277","41.818"
"2025","13.284","40.534"
"2026","13.291","41.080"
"2027","13.297","41.392"
"2028","13.304","40.624"
"2029","13.310","41.797"
"2030","13.317","40.872"
"2031","13.323","41.051"
"2032","13.330","41.424"
"2033","13.336","40.575"
"2034","13.343","41.751"
"2035","13.350","41.047"
"2036","13.356","41.028"
"2037","13.363","41.482"
"2038","13.369","40.501"
"2039","13.376","41.809"
"2040","13.382","41.129"
"2041","13.389","40.894"
"2042","13.396","41.525"
"2043","13.402","40.459"
"2044","13.409","41.551"
"2045","13.415","41.045"
"2046","13.422","40.874"
"2047","13.428","41.527"
"2048","13.435","40.380"
"2049","13.441","41.231"
"2050","13.448","41.111"
"2051","13.455","40.759"
"2052","13.461","41.617"
"2053","13.468","40.330"
"2054","13.474","41.192"
"2055","13.481","41.264"
"2056","13.487","40.556"
"2057","13.494","41.635"
"2058","13.500","40.586"
"2059","13.507","41.044"
"2060","13.514","41.241"
"2061","13.520","40.556"
"2062","13.527","41.758"
"2063","13.533","40.881"
"2064","13.540","41.031"
"2065","13.546","41.312"
"2066","13.553","40.521"
"2067","13.560","41.734"
"2068","13.566","40.769"
"2069","13.573","40.866"
"2070","13.579","41.305"
"2071","13.586","40.382"
"2072","13.592","41.746"
"2073","13.599","41.111"
"2074","13.605","40.900"
"2075","13.612","41.416"
"2076","13.619","40.352"
"2077","13.625","41.369"
"2078","13.632","40.981"
"2079","13.638","40.779"
"2080","13.645","41.490"
"2081","13.651","40.477"
"2082","13.658","41.351"
"2083","13.664","41.257"
"2084","13.671","40.913"
"2085","13.678","41.805"
"2086","13.684","40.523"
"2087","13.691","41.280"
"2088","13.697","41.342"
"2089","13.704","40.812"
"2090","13.710","41.768"
"2091","13.717","40.724"
"2092","13.724","41.129"
"2093","13.730","41.252"
"2094","13.737","40.623"
"2095","13.743","41.788"
"2096","13.750","40.873"
"2097","13.756","41.036"
"2098","13.763","41.222"
"2099","13.769","40.459"
"2100","13.776","41.862"
"2101","13.783","40.833"
"2102","13.789","40.765"
"2103","13.796","41.284"
"2104","13.802","40.271"
"2105","13.809","41.475"
"2106","13.815","40.876"
"2107","13.822","40.700"
"2108","13.828","41.224"
"2109","13.835","40.122"
"2110","13.842","41.008"
"2111","13.848","40.841"
"2112","13.855","40.653"
"2113","13.861","41.124"
"2114","13.868","39.999"
"2115","13.874","40.873"
"2116","13.881","40.851"
"2117","13.888","40.400"
"2118","13.894","41.352"
"2119","13.901","40.096"
"2120","13.907","40.772"
"2121","13.914","40.839"
"2122","13.920","40.338"
"2123","13.927","41.443"
"2124","13.933","40.357"
"2125","13.940","40.607"
"2126","13.947","40.829"
"2127","13.953","40.157"
"2128","13.960","41.348"
"2129","13.966","40.432"
"2130","13.973","40.533"
"2131","13.979","40.754"
"2132","13.986","39.929"
"2133","13.992","41.241"
"2134","13.999","40.421"
"2135","14.006","40.211"
"2136","14.012","40.669"
"2137","14.019","39.764"
"2138","14.025","40.867"
"2139","14.032","40.391"
"2140","14.038","40.176"
"2141","14.045","40.746"
"2142","14.052","39.629"
"2143","14.058","40.542"
"2144","14.065","40.376"
"2145","14.071","40.157"
"2146","14.078","40.982"
"2147","14.084","39.707"
"2148","14.091","40.705"
"2149","14.097","40.740"
"2150","14.104","40.305"
"2151","14.111","41.432"
"2152","14.117","40.362"
"2153","14.124","40.985"
"2154","14.130","41.084"
"2155","14.137","40.501"
"2156","14.143","41.839"
"2157","14.150","40.881"
"2158","14.156","40.962"
"2159","14.163","41.128"
"2160","14.170","40.497"
"2161","14.176","41.807"
"2162","14.183","40.801"
"2163","14.189","40.830"
"2164","14.196","41.128"
"2165","14.202","40.098"
"2166","14.209","41.301"
"2167","14.216","40.509"
"2168","14.222","40.364"
"2169","14.229","40.809"
"2170","14.235","39.697"
"2171","14.242","40.841"
"2172","14.248","40.502"
"2173","14.255","40.296"
"2174","14.261","40.867"
"2175","14.268","39.616"
"2176","14.275","40.507"
"2177","14.281","40.352"
"2178","14.288","39.970"
"2179","14.294","40.903"
"2180","14.301","39.636"
"2181","14.307","40.210"
"2182","14.314","40.264"
"2183","14.320","39.679"
"2184","14.327","40.760"
"2185","14.334","39.677"
"2186","14.340","40.185"
"2187","14.347","40.310"
"2188","14.353","39.791"
"2189","14.360","41.076"
"2190","14.366","40.148"
"2191","14.373","40.201"
"2192","14.380","40.172"
"2193","14.386","39.217"
"2194","14.393","40.674"
"2195","14.399","39.719"
"2196","14.406","39.736"
"2197","14.412","40.111"
"2198","14.419","39.219"
"2199","14.425","40.332"
"2200","14.432","39.659"
"2201","14.439","39.567"
